CNV_status	Region	Gene
Del	1p13.1	OR2T27
Del	1p13.1	OR2T35
Del	1p13.1	APOBEC4
Del	1p13.1	MIR101-1
Del	1p13.1	MIR137
Del	1p13.1	MIR181B1
Del	1p13.1	MIR186
Del	1p13.1	MIR194-1
Del	1p13.1	MIR197
Del	1p13.1	MIR199A2
Del	1p13.1	MIR200A
Del	1p13.1	MIR200B
Del	1p13.1	MIR205
Del	1p13.1	MIR181A1
Del	1p13.1	MIR214
Del	1p13.1	MIR215
Del	1p13.1	MIR29B2
Del	1p13.1	MIR29C
Del	1p13.1	MIR30C1
Del	1p13.1	MIR30E
Del	1p13.1	MIR34A
Del	1p13.1	MIR9-1
Del	1p13.1	RGS21
Del	1p13.1	LHX8
Del	1p13.1	C1orf180
Del	1p13.1	FLJ42875
Del	1p13.1	PRAMEF11
Del	1p13.1	PRAMEF6
Del	1p13.1	LOC440563
Del	1p13.1	UQCRHL
Del	1p13.1	MINOS1
Del	1p13.1	FLJ32224
Del	1p13.1	FAM183A
Del	1p13.1	ZYG11A
Del	1p13.1	FLJ31662
Del	1p13.1	LOC440600
Del	1p13.1	BCL2L15
Del	1p13.1	HIST2H2BF
Del	1p13.1	ETV3L
Del	1p13.1	LRRC52
Del	1p13.1	LOC440700
Del	1p13.1	LOC440704
Del	1p13.1	C1orf186
Del	1p13.1	TRIM67
Del	1p13.1	MAP1LC3C
Del	1p13.1	H3F3AP4
Del	1p13.1	ANKRD65
Del	1p13.1	PRAMEF7
Del	1p13.1	PGCP1
Del	1p13.1	OR10J3
Del	1p13.1	OR2W5
Del	1p13.1	OR13G1
Del	1p13.1	MIR135B
Del	1p13.1	KPRP
Del	1p13.1	LCE6A
Del	1p13.1	SUMO1P3
Del	1p13.1	GEMIN8P4
Del	1p13.1	RBMXL1
Del	1p13.1	LURAP1
Del	1p13.1	PEF1
Del	1p13.1	MIR429
Del	1p13.1	C1orf98
Del	1p13.1	HIST2H4B
Del	1p13.1	DUSP5P
Del	1p13.1	C1orf133
Del	1p13.1	PRR9
Del	1p13.1	MIR488
Del	1p13.1	CYB5RL
Del	1p13.1	SNORD74
Del	1p13.1	RPL31P11
Del	1p13.1	LOC641515
Del	1p13.1	FAM138F
Del	1p13.1	MIR205HG
Del	1p13.1	SRG7
Del	1p13.1	FLVCR1-AS1
Del	1p13.1	CYMP
Del	1p13.1	KIAA0754
Del	1p13.1	LOC643441
Del	1p13.1	LOC643723
Del	1p13.1	LOC643837
Del	1p13.1	TMEM88B
Del	1p13.1	C1orf233
Del	1p13.1	LOC644242
Del	1p13.1	PPIAL4G
Del	1p13.1	LOC644961
Del	1p13.1	C1orf200
Del	1p13.1	PPIAL4D
Del	1p13.1	LOC645166
Del	1p13.1	SNRPD2P2
Del	1p13.1	PRAMEF19
Del	1p13.1	PRAMEF20
Del	1p13.1	FAM138A
Del	1p13.1	LOC645676
Del	1p13.1	POU5F1P4
Del	1p13.1	RPS7P5
Del	1p13.1	S100A7L2
Del	1p13.1	LOC646268
Del	1p13.1	LOC646471
Del	1p13.1	LOC646626
Del	1p13.1	LOC646627
Del	1p13.1	EMBP1
Del	1p13.1	SRGAP2P2
Del	1p13.1	LOC648740
Del	1p13.1	LOC649330
Del	1p13.1	ZBTB8A
Del	1p13.1	NBPF6
Del	1p13.1	LOC653160
Del	1p13.1	PPIAL4B
Del	1p13.1	LOC653513
Del	1p13.1	GPR89A
Del	1p13.1	LOC653566
Del	1p13.1	PPIAL4C
Del	1p13.1	HIST2H3D
Del	1p13.1	PRAMEF22
Del	1p13.1	PRAMEF15
Del	1p13.1	WASH7P
Del	1p13.1	TMEM183B
Del	1p13.1	FAM72B
Del	1p13.1	PRAMEF16
Del	1p13.1	PCP4L1
Del	1p13.1	SCARNA3
Del	1p13.1	SCARNA2
Del	1p13.1	SCARNA4
Del	1p13.1	SCARNA1
Del	1p13.1	SNORA14B
Del	1p13.1	SNORA36B
Del	1p13.1	SNORA42
Del	1p13.1	SNORA44
Del	1p13.1	SNORA55
Del	1p13.1	SNORA61
Del	1p13.1	SNORA77
Del	1p13.1	SNORA59B
Del	1p13.1	SNORA59A
Del	1p13.1	SNORA16A
Del	1p13.1	SNORD45C
Del	1p13.1	SNORA16B
Del	1p13.1	SNORD75
Del	1p13.1	SNORD76
Del	1p13.1	SNORD77
Del	1p13.1	SNORD78
Del	1p13.1	SNORD85
Del	1p13.1	SNORD99
Del	1p13.1	SNORD103A
Del	1p13.1	SNORD103B
Del	1p13.1	MIR548D1
Del	1p13.1	MIR551A
Del	1p13.1	MIR553
Del	1p13.1	MIR554
Del	1p13.1	MIR555
Del	1p13.1	MIR556
Del	1p13.1	MIR557
Del	1p13.1	MIR92B
Del	1p13.1	HIST2H2AA4
Del	1p13.1	ZBTB8B
Del	1p13.1	LOC728431
Del	1p13.1	PPIEL
Del	1p13.1	LOC728463
Del	1p13.1	CCDC30
Del	1p13.1	CDK11A
Del	1p13.1	SLC35E2B
Del	1p13.1	LOC728716
Del	1p13.1	FAM72D
Del	1p13.1	LOC728855
Del	1p13.1	LOC728875
Del	1p13.1	NBPF24
Del	1p13.1	GPR89C
Del	1p13.1	NBPF16
Del	1p13.1	PDZK1P1
Del	1p13.1	PPIAL4F
Del	1p13.1	RPS15AP10
Del	1p13.1	LOC728989
Del	1p13.1	LOC729041
Del	1p13.1	LOC729059
Del	1p13.1	HSD52
Del	1p13.1	PRAMEF14
Del	1p13.1	FAM72A
Del	1p13.1	FLJ37453
Del	1p13.1	LOC729737
Del	1p13.1	OR4F29
Del	1p13.1	LOC729970
Del	1p13.1	LOC729987
Del	1p13.1	LOC730102
Del	1p13.1	LOC730159
Del	1p13.1	LOC730227
Del	1p13.1	PPIAL4E
Del	1p13.1	LOC731275
Del	1p13.1	PFN1P2
Del	1p13.1	MIR765
Del	1p13.1	MIR942
Del	1p13.1	MIR190B
Del	1p13.1	MIR760
Del	1p13.1	MIR921
Del	1p13.1	LOC100128071
Del	1p13.1	LOC100128787
Del	1p13.1	LOC100129046
Del	1p13.1	LOC100129138
Del	1p13.1	LOC100129196
Del	1p13.1	LOC100129269
Del	1p13.1	C1orf68
Del	1p13.1	MSTO2P
Del	1p13.1	LOC100129534
Del	1p13.1	LOC100129620
Del	1p13.1	LOC100129924
Del	1p13.1	LOC100130000
Del	1p13.1	LOC100130093
Del	1p13.1	LOC100130197
Del	1p13.1	LOC100130331
Del	1p13.1	LOC100130417
Del	1p13.1	LOC100130557
Del	1p13.1	LOC100131060
Del	1p13.1	TSTD1
Del	1p13.1	LOC100131234
Del	1p13.1	LOC100131564
Del	1p13.1	LOC100131825
Del	1p13.1	LOC100132062
Del	1p13.1	LOC100132111
Del	1p13.1	LOC100132287
Del	1p13.1	NBPF10
Del	1p13.1	FCGR1C
Del	1p13.1	ZRANB2-AS1
Del	1p13.1	LOC100132774
Del	1p13.1	LOC100133331
Del	1p13.1	LOC100133445
Del	1p13.1	LOC100133612
Del	1p13.1	C2CD4D
Del	1p13.1	LOC100286793
Del	1p13.1	DDX11L1
Del	1p13.1	LOC100287722
Del	1p13.1	LOC100287814
Del	1p13.1	TTC34
Del	1p13.1	LGALS8-AS1
Del	1p13.1	GM140
Del	1p13.1	LOC100288069
Del	1p13.1	LOC100288079
Del	1p13.1	LOC100289178
Del	1p13.1	LOC100289211
Del	1p13.1	MIR320B1
Del	1p13.1	MIR1182
Del	1p13.1	MIR1537
Del	1p13.1	MIR1231
Del	1p13.1	MIR1278
Del	1p13.1	MIR1295A
Del	1p13.1	MIR1976
Del	1p13.1	MIR548F1
Del	1p13.1	MIR664
Del	1p13.1	MIR1262
Del	1p13.1	LOC100302401
Del	1p13.1	LINC00184
Del	1p13.1	TSNAX-DISC1
Del	1p13.1	MIR320B2
Del	1p13.1	MIR761
Del	1p13.1	NPPA-AS1
Del	1p13.1	ZBED6
Del	1p13.1	MIR3119-1
Del	1p13.1	MIR3123
Del	1p13.1	MIR3115
Del	1p13.1	MIR3117
Del	1p13.1	MIR3124
Del	1p13.1	MIR3120
Del	1p13.1	MIR4260
Del	1p13.1	MIR4255
Del	1p13.1	MIR4253
Del	1p13.1	MIR3122
Del	1p13.1	MIR4251
Del	1p13.1	MIR4252
Del	1p13.1	MIR4256
Del	1p13.1	MIR4257
Del	1p13.1	MIR3119-2
Del	1p13.1	MIR4258
Del	1p13.1	MIR4254
Del	1p13.1	MIR3121
Del	1p13.1	MIR3659
Del	1p13.1	MIR3917
Del	1p13.1	MIR3620
Del	1p13.1	MIR3658
Del	1p13.1	MIR3916
Del	1p13.1	MIR3605
Del	1p13.1	MIR3671
Del	1p13.1	MIR548AA1
Del	1p13.1	MIR3675
Del	1p13.1	LOC100505633
Del	1p13.1	LOC100505666
Del	1p13.1	LOC100505768
Del	1p13.1	LOC100505795
Del	1p13.1	PROX1-AS1
Del	1p13.1	LOC100505918
Del	1p13.1	ENO1-AS1
Del	1p13.1	LOC100506023
Del	1p13.1	LOC100506046
Del	1p13.1	ZMYM6NB
Del	1p13.1	LOC100506343
Del	1p13.1	KDM5B-AS1
Del	1p13.1	LOC100506730
Del	1p13.1	LOC100506795
Del	1p13.1	LOC100506801
Del	1p13.1	LOC100506810
Del	1p13.1	LOC100506963
Del	1p13.1	LOC100507178
Del	1p13.1	LOC100507423
Del	1p13.1	LOC100507564
Del	1p13.1	LOC100507634
Del	1p13.1	APITD1-CORT
Del	1p13.1	FPGT-TNNI3K
Del	1p13.1	GJA9-MYCBP
Del	1p13.1	HEATR8-TTC4
Del	1p13.1	PMF1-BGLAP
Del	1p13.1	LOC100527964
Del	1p13.1	TMEM56-RWDD3
Del	1p13.1	C1orf151-NBL1
Del	1p13.1	ZNF670-ZNF695
Del	1p13.1	TNFAIP8L2-SCNM1
Del	1p13.1	MIR4695
Del	1p13.1	MIR4420
Del	1p13.1	MIR4753
Del	1p13.1	MIR4422
Del	1p13.1	MIR4666A
Del	1p13.1	MIR4781
Del	1p13.1	MIR4424
Del	1p13.1	MIR4794
Del	1p13.1	MIR4677
Del	1p13.1	MIR4735
Del	1p13.1	MIR4671
Del	1p13.1	MIR4654
Del	1p13.1	MIR4427
Del	1p13.1	MIR4684
Del	1p13.1	MIR4711
Del	1p13.1	MIR4689
Del	1p13.1	MIR4632
Del	1p13.1	MIR2682
Del	1p13.1	MIR4742
Del	1p13.1	MIR4423
Del	1p13.1	MIR4417
Del	1p13.1	MIR378F
Del	1p13.1	DNM3OS
Del	1p13.1	RCAN3AS
Del	1p13.1	NEGR1-IT1
Del	1p13.1	ZRANB2-AS2
Del	1p13.1	LINC00538
Del	1q32.1	hsa-mir-3124
Del	1q32.1	hsa-mir-3123
Del	1q32.1	hsa-mir-1537
Del	1q32.1	hsa-mir-1182
Del	1q32.1	hsa-mir-320b-2
Del	1q32.1	hsa-mir-664
Del	1q32.1	hsa-mir-194-1
Del	1q32.1	hsa-mir-3122
Del	1q32.1	hsa-mir-4260
Del	1q32.1	hsa-mir-205
Del	1q32.1	hsa-mir-29b-2
Del	1q32.1	hsa-mir-135b
Del	1q32.1	hsa-mir-1231
Del	1q32.1	hsa-mir-181a-1
Del	1q32.1	hsa-mir-1278
Del	1q32.1	hsa-mir-3121
Del	1q32.1	hsa-mir-488
Del	1q32.1	hsa-mir-199a-2
Del	1q32.1	hsa-mir-1295
Del	1q32.1	hsa-mir-3119-2
Del	1q32.1	hsa-mir-557
Del	1q32.1	hsa-mir-1255b-2
Del	1q32.1	hsa-mir-921
Del	1q32.1	hsa-mir-556
Del	1q32.1	hsa-mir-4259
Del	1q32.1	hsa-mir-765
Del	1q32.1	hsa-mir-9-1
Del	1q32.1	hsa-mir-555
Del	1q32.1	hsa-mir-92b
Del	1q32.1	hsa-mir-4258
Del	1q32.1	hsa-mir-190b
Del	1q32.1	hsa-mir-554
Del	1q32.1	hsa-mir-4257
Del	1q32.1	hsa-mir-3118-3
Del	1q32.1	hsa-mir-3118-2
Del	1q32.1	hsa-mir-3118-1
Del	1q32.1	hsa-mir-942
Del	1q32.1	hsa-mir-320b-1
Del	1q32.1	hsa-mir-4256
Del	1q32.1	hsa-mir-197
Del	1q32.1	hsa-mir-553
Del	1q32.1	hsa-mir-137
Del	1q32.1	hsa-mir-760
Del	1q32.1	hsa-mir-186
Del	1q32.1	hsa-mir-1262
Del	1q32.1	hsa-mir-3117
Del	1q32.1	hsa-mir-101-1
Del	1q32.1	hsa-mir-3116-2
Del	1q32.1	hsa-mir-761
Del	1q32.1	hsa-mir-30c-1
Del	1q32.1	hsa-mir-4255
Del	1q32.1	hsa-mir-552
Del	1q32.1	hsa-mir-4254
Del	1q32.1	hsa-mir-1976
Del	1q32.1	hsa-mir-3115
Del	1q32.1	hsa-mir-4253
Del	1q32.1	hsa-mir-1256
Del	1q32.1	hsa-mir-1290
Del	1q32.1	hsa-mir-1273d
Del	1q32.1	hsa-mir-34a
Del	1q32.1	hsa-mir-4252
Del	1q32.1	hsa-mir-551a
Del	1q32.1	hsa-mir-4251
Del	1q32.1	hsa-mir-429
Del	1q32.1	hsa-mir-1302-2
Del	1q32.1	ABCA4
Del	1q32.1	ABL2
Del	1q32.1	ACADM
Del	1q32.1	ACTA1
Del	1q32.1	ACTN2
Del	1q32.1	ADAR
Del	1q32.1	ADORA1
Del	1q32.1	ADORA3
Del	1q32.1	PARP1
Del	1q32.1	ADSS
Del	1q32.1	AGL
Del	1q32.1	AGT
Del	1q32.1	AK2
Del	1q32.1	AK4
Del	1q32.1	ALDH9A1
Del	1q32.1	ALPL
Del	1q32.1	ALX3
Del	1q32.1	AMPD1
Del	1q32.1	AMPD2
Del	1q32.1	AMY1A
Del	1q32.1	AMY1B
Del	1q32.1	AMY1C
Del	1q32.1	AMY2A
Del	1q32.1	AMY2B
Del	1q32.1	APCS
Del	1q32.1	APOA2
Del	1q32.1	FASLG
Del	1q32.1	ARF1
Del	1q32.1	RHOC
Del	1q32.1	ARNT
Del	1q32.1	ASTN1
Del	1q32.1	SERPINC1
Del	1q32.1	ATF3
Del	1q32.1	RERE
Del	1q32.1	ATP1A1
Del	1q32.1	ATP1A2
Del	1q32.1	ATP1A4
Del	1q32.1	ATP1B1
Del	1q32.1	ATP2B4
Del	1q32.1	ATP5F1
Del	1q32.1	ATP6V0B
Del	1q32.1	AVPR1B
Del	1q32.1	BAI2
Del	1q32.1	BCL9
Del	1q32.1	BGLAP
Del	1q32.1	BMP8B
Del	1q32.1	BRDT
Del	1q32.1	C1QA
Del	1q32.1	C1QB
Del	1q32.1	C1QC
Del	1q32.1	C4BPA
Del	1q32.1	C4BPB
Del	1q32.1	C8A
Del	1q32.1	C8B
Del	1q32.1	CA6
Del	1q32.1	CACNA1E
Del	1q32.1	CACNA1S
Del	1q32.1	CAPN2
Del	1q32.1	CAPZA1
Del	1q32.1	CAPZB
Del	1q32.1	CASP9
Del	1q32.1	CASQ1
Del	1q32.1	CASQ2
Del	1q32.1	RUNX3
Del	1q32.1	CD1A
Del	1q32.1	CD1B
Del	1q32.1	CD1C
Del	1q32.1	CD1D
Del	1q32.1	CD1E
Del	1q32.1	CD2
Del	1q32.1	CD247
Del	1q32.1	CD5L
Del	1q32.1	TNFRSF8
Del	1q32.1	CD34
Del	1q32.1	CD48
Del	1q32.1	CD53
Del	1q32.1	CD58
Del	1q32.1	CDA
Del	1q32.1	CDK11B
Del	1q32.1	CDC20
Del	1q32.1	CDC42
Del	1q32.1	CDKN2C
Del	1q32.1	CD52
Del	1q32.1	CENPF
Del	1q32.1	RCC1
Del	1q32.1	CHI3L1
Del	1q32.1	CHI3L2
Del	1q32.1	CHIT1
Del	1q32.1	CHML
Del	1q32.1	LYST
Del	1q32.1	CHRM3
Del	1q32.1	CHRNB2
Del	1q32.1	CKS1B
Del	1q32.1	CLCA1
Del	1q32.1	CLCN6
Del	1q32.1	CLCNKA
Del	1q32.1	CLCNKB
Del	1q32.1	CLK2
Del	1q32.1	PLK3
Del	1q32.1	CNN3
Del	1q32.1	CNR2
Del	1q32.1	COL8A2
Del	1q32.1	COL9A2
Del	1q32.1	COL11A1
Del	1q32.1	COL16A1
Del	1q32.1	COPA
Del	1q32.1	CORT
Del	1q32.1	CPT2
Del	1q32.1	CR1
Del	1q32.1	CR1L
Del	1q32.1	CR2
Del	1q32.1	CRABP2
Del	1q32.1	CRP
Del	1q32.1	CRYZ
Del	1q32.1	CSF1
Del	1q32.1	CSF3R
Del	1q32.1	CSRP1
Del	1q32.1	CTBS
Del	1q32.1	CTH
Del	1q32.1	CTPS
Del	1q32.1	CTSE
Del	1q32.1	CTSK
Del	1q32.1	CTSS
Del	1q32.1	CYP2J2
Del	1q32.1	CYP4A11
Del	1q32.1	CYP4B1
Del	1q32.1	DAB1
Del	1q32.1	CD55
Del	1q32.1	DBT
Del	1q32.1	GADD45A
Del	1q32.1	DDOST
Del	1q32.1	DHX9
Del	1q32.1	DFFA
Del	1q32.1	DFFB
Del	1q32.1	DHCR24
Del	1q32.1	DIO1
Del	1q32.1	DPH2
Del	1q32.1	DPT
Del	1q32.1	DPYD
Del	1q32.1	DR1
Del	1q32.1	DVL1
Del	1q32.1	E2F2
Del	1q32.1	ECE1
Del	1q32.1	ECM1
Del	1q32.1	S1PR1
Del	1q32.1	EDN2
Del	1q32.1	PHC2
Del	1q32.1	EIF2D
Del	1q32.1	EFNA1
Del	1q32.1	EFNA3
Del	1q32.1	EFNA4
Del	1q32.1	CELSR2
Del	1q32.1	MEGF6
Del	1q32.1	EPHA2
Del	1q32.1	ELAVL4
Del	1q32.1	ELF3
Del	1q32.1	ELK4
Del	1q32.1	ENO1
Del	1q32.1	ENSA
Del	1q32.1	EPB41
Del	1q32.1	EPHA8
Del	1q32.1	EPHB2
Del	1q32.1	EPHX1
Del	1q32.1	EPRS
Del	1q32.1	EPS15
Del	1q32.1	ESRRG
Del	1q32.1	ETV3
Del	1q32.1	EXTL1
Del	1q32.1	EXTL2
Del	1q32.1	EYA3
Del	1q32.1	F3
Del	1q32.1	F5
Del	1q32.1	F13B
Del	1q32.1	FAAH
Del	1q32.1	FABP3
Del	1q32.1	FCER1A
Del	1q32.1	FCER1G
Del	1q32.1	FCGR1A
Del	1q32.1	FCGR1B
Del	1q32.1	FCGR2A
Del	1q32.1	FCGR2B
Del	1q32.1	FCGR3A
Del	1q32.1	FCGR3B
Del	1q32.1	FDPS
Del	1q32.1	FGR
Del	1q32.1	FH
Del	1q32.1	FHL3
Del	1q32.1	FOXE3
Del	1q32.1	FOXD2
Del	1q32.1	FLG
Del	1q32.1	FMO1
Del	1q32.1	FMO2
Del	1q32.1	FMO3
Del	1q32.1	FMO4
Del	1q32.1	FMO5
Del	1q32.1	FMOD
Del	1q32.1	MTOR
Del	1q32.1	NR5A2
Del	1q32.1	FUCA1
Del	1q32.1	DARC
Del	1q32.1	IFI6
Del	1q32.1	GABRD
Del	1q32.1	GALE
Del	1q32.1	GALNT2
Del	1q32.1	GBA
Del	1q32.1	GBAP1
Del	1q32.1	GBP1
Del	1q32.1	GBP2
Del	1q32.1	GBP3
Del	1q32.1	GFI1
Del	1q32.1	GJA4
Del	1q32.1	GJA5
Del	1q32.1	GJA8
Del	1q32.1	GJB3
Del	1q32.1	GJB5
Del	1q32.1	GCLM
Del	1q32.1	GLUL
Del	1q32.1	GNAI3
Del	1q32.1	GNAT2
Del	1q32.1	GNB1
Del	1q32.1	GNG4
Del	1q32.1	GNG5
Del	1q32.1	SFN
Del	1q32.1	GPR3
Del	1q32.1	GPR25
Del	1q32.1	GPX7
Del	1q32.1	GRIK3
Del	1q32.1	GSTM1
Del	1q32.1	GSTM2
Del	1q32.1	GSTM3
Del	1q32.1	GSTM4
Del	1q32.1	GSTM5
Del	1q32.1	GTF2B
Del	1q32.1	GUCA2A
Del	1q32.1	GUCA2B
Del	1q32.1	GUK1
Del	1q32.1	H3F3A
Del	1q32.1	HCRTR1
Del	1q32.1	HDAC1
Del	1q32.1	HDGF
Del	1q32.1	CFH
Del	1q32.1	CFHR1
Del	1q32.1	CFHR2
Del	1q32.1	ZBTB48
Del	1q32.1	MR1
Del	1q32.1	HLX
Del	1q32.1	HMGN2
Del	1q32.1	HMGCL
Del	1q32.1	HMGCS2
Del	1q32.1	HNRNPU
Del	1q32.1	HPCA
Del	1q32.1	HSD3B1
Del	1q32.1	HSD3B2
Del	1q32.1	HSD11B1
Del	1q32.1	HSPA6
Del	1q32.1	HSPA7
Del	1q32.1	IGSF3
Del	1q32.1	HSPG2
Del	1q32.1	HTR1D
Del	1q32.1	HTR6
Del	1q32.1	ID3
Del	1q32.1	IFI16
Del	1q32.1	CYR61
Del	1q32.1	IL6R
Del	1q32.1	IL10
Del	1q32.1	IL12RB2
Del	1q32.1	TNFRSF9
Del	1q32.1	ILF2
Del	1q32.1	INPP5B
Del	1q32.1	INSRR
Del	1q32.1	IPP
Del	1q32.1	IRF6
Del	1q32.1	ITPKB
Del	1q32.1	IVL
Del	1q32.1	JAK1
Del	1q32.1	JUN
Del	1q32.1	KCNA2
Del	1q32.1	KCNA3
Del	1q32.1	KCNA10
Del	1q32.1	KCNC4
Del	1q32.1	KCND3
Del	1q32.1	KCNH1
Del	1q32.1	KCNJ9
Del	1q32.1	KCNJ10
Del	1q32.1	KCNK1
Del	1q32.1	KCNK2
Del	1q32.1	KCNN3
Del	1q32.1	KISS1
Del	1q32.1	LAD1
Del	1q32.1	LAMB3
Del	1q32.1	LAMC1
Del	1q32.1	LAMC2
Del	1q32.1	STMN1
Del	1q32.1	LBR
Del	1q32.1	LCK
Del	1q32.1	LEPR
Del	1q32.1	LGALS8
Del	1q32.1	LMNA
Del	1q32.1	LMX1A
Del	1q32.1	LOR
Del	1q32.1	LY9
Del	1q32.1	TACSTD2
Del	1q32.1	MAGOH
Del	1q32.1	MARK1
Del	1q32.1	MATN1
Del	1q32.1	MCL1
Del	1q32.1	CD46
Del	1q32.1	SMCP
Del	1q32.1	MDM4
Del	1q32.1	MEF2D
Del	1q32.1	MFAP2
Del	1q32.1	MGST3
Del	1q32.1	MNDA
Del	1q32.1	MOV10
Del	1q32.1	MPL
Del	1q32.1	MPZ
Del	1q32.1	MSH4
Del	1q32.1	MTF1
Del	1q32.1	MTHFR
Del	1q32.1	MTR
Del	1q32.1	MTX1
Del	1q32.1	MUC1
Del	1q32.1	MUTYH
Del	1q32.1	MYBPH
Del	1q32.1	MYCL1
Del	1q32.1	MYOC
Del	1q32.1	MYOG
Del	1q32.1	PPP1R12B
Del	1q32.1	NASP
Del	1q32.1	NBL1
Del	1q32.1	NCF2
Del	1q32.1	NDUFS2
Del	1q32.1	NDUFS5
Del	1q32.1	NEK2
Del	1q32.1	NFIA
Del	1q32.1	NFYC
Del	1q32.1	NGF
Del	1q32.1	NHLH1
Del	1q32.1	NHLH2
Del	1q32.1	NID1
Del	1q32.1	NIT1
Del	1q32.1	NOTCH2
Del	1q32.1	NPPA
Del	1q32.1	NPPB
Del	1q32.1	NPR1
Del	1q32.1	NRAS
Del	1q32.1	NRD1
Del	1q32.1	YBX1
Del	1q32.1	NTRK1
Del	1q32.1	ROR1
Del	1q32.1	DDR2
Del	1q32.1	NVL
Del	1q32.1	OPRD1
Del	1q32.1	ORC1
Del	1q32.1	OVGP1
Del	1q32.1	PAFAH2
Del	1q32.1	PRDX1
Del	1q32.1	PAX7
Del	1q32.1	PBX1
Del	1q32.1	CDK18
Del	1q32.1	PDC
Del	1q32.1	PDE4B
Del	1q32.1	PDZK1
Del	1q32.1	PEX10
Del	1q32.1	PEX14
Del	1q32.1	PFDN2
Del	1q32.1	PFKFB2
Del	1q32.1	PGD
Del	1q32.1	PGM1
Del	1q32.1	PIGC
Del	1q32.1	PIGR
Del	1q32.1	PIK3C2B
Del	1q32.1	PIK3CD
Del	1q32.1	PI4KB
Del	1q32.1	PIN1P1
Del	1q32.1	PKLR
Del	1q32.1	PKP1
Del	1q32.1	PLA2G2A
Del	1q32.1	PLA2G4A
Del	1q32.1	PLA2G5
Del	1q32.1	PLOD1
Del	1q32.1	PLXNA2
Del	1q32.1	EXOSC10
Del	1q32.1	PRRX1
Del	1q32.1	POU2F1
Del	1q32.1	POU3F1
Del	1q32.1	PPOX
Del	1q32.1	PPP1R8
Del	1q32.1	PPP2R5A
Del	1q32.1	PPT1
Del	1q32.1	PRCC
Del	1q32.1	PRELP
Del	1q32.1	PRKAA2
Del	1q32.1	PRKAB2
Del	1q32.1	PRKACB
Del	1q32.1	PKN2
Del	1q32.1	PRKCZ
Del	1q32.1	PROX1
Del	1q32.1	PSEN2
Del	1q32.1	PSMA5
Del	1q32.1	PSMB2
Del	1q32.1	PSMB4
Del	1q32.1	PSMD4
Del	1q32.1	PTAFR
Del	1q32.1	PTGER3
Del	1q32.1	PTGFR
Del	1q32.1	PTGFRN
Del	1q32.1	PTGS2
Del	1q32.1	QSOX1
Del	1q32.1	PTPN7
Del	1q32.1	PTPN14
Del	1q32.1	PTPRC
Del	1q32.1	PTPRF
Del	1q32.1	PEX19
Del	1q32.1	ABCD3
Del	1q32.1	RAB3B
Del	1q32.1	RAB4A
Del	1q32.1	RAB13
Del	1q32.1	RABGGTB
Del	1q32.1	RABIF
Del	1q32.1	RAP1A
Del	1q32.1	RAP1GAP
Del	1q32.1	RBBP4
Del	1q32.1	RBBP5
Del	1q32.1	REN
Del	1q32.1	RFX5
Del	1q32.1	RGS1
Del	1q32.1	RGS2
Del	1q32.1	RGS4
Del	1q32.1	RGS7
Del	1q32.1	RGS13
Del	1q32.1	RGS16
Del	1q32.1	RHCE
Del	1q32.1	RHD
Del	1q32.1	RIT1
Del	1q32.1	RLF
Del	1q32.1	RNASEL
Del	1q32.1	RNF2
Del	1q32.1	RNPEP
Del	1q32.1	SNORD21
Del	1q32.1	RORC
Del	1q32.1	RPA2
Del	1q32.1	RPE65
Del	1q32.1	RPL5
Del	1q32.1	RPL11
Del	1q32.1	RPL22
Del	1q32.1	RPS6KA1
Del	1q32.1	RPS8
Del	1q32.1	RPS27
Del	1q32.1	RSC1A1
Del	1q32.1	RXRG
Del	1q32.1	RYR2
Del	1q32.1	S100A1
Del	1q32.1	SORT1
Del	1q32.1	S100A2
Del	1q32.1	S100A3
Del	1q32.1	S100A4
Del	1q32.1	S100A5
Del	1q32.1	S100A6
Del	1q32.1	S100A7
Del	1q32.1	S100A8
Del	1q32.1	S100A9
Del	1q32.1	S100A10
Del	1q32.1	S100A11
Del	1q32.1	S100A12
Del	1q32.1	S100A13
Del	1q32.1	SARS
Del	1q32.1	SCNN1D
Del	1q32.1	SCP2
Del	1q32.1	XCL1
Del	1q32.1	SDHB
Del	1q32.1	SDHC
Del	1q32.1	SELE
Del	1q32.1	SELL
Del	1q32.1	SELP
Del	1q32.1	SFPQ
Del	1q32.1	SRSF4
Del	1q32.1	SHC1
Del	1q32.1	ST3GAL3
Del	1q32.1	STIL
Del	1q32.1	SKI
Del	1q32.1	SLAMF1
Del	1q32.1	SLC1A7
Del	1q32.1	SLC2A1
Del	1q32.1	SLC2A5
Del	1q32.1	SLC6A9
Del	1q32.1	SLC9A1
Del	1q32.1	SLC16A1
Del	1q32.1	SNRPE
Del	1q32.1	SOAT1
Del	1q32.1	UAP1
Del	1q32.1	SPRR1A
Del	1q32.1	SPRR1B
Del	1q32.1	SPRR2A
Del	1q32.1	SPRR2B
Del	1q32.1	SPRR2C
Del	1q32.1	SPRR2D
Del	1q32.1	SPRR2E
Del	1q32.1	SPRR2F
Del	1q32.1	SPRR2G
Del	1q32.1	SPRR3
Del	1q32.1	SPTA1
Del	1q32.1	SRM
Del	1q32.1	SRP9
Del	1q32.1	TROVE2
Del	1q32.1	SSR2
Del	1q32.1	AURKAPS1
Del	1q32.1	STXBP3
Del	1q32.1	XCL2
Del	1q32.1	SYCP1
Del	1q32.1	TAF12
